Country,Localite,Category,Value,Date,Sources,Link
Sierra Leone,Koinadugu,Cases,0,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,Cases,129,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,Cases,46,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,Cases,181,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,Cases,11,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bo,Cases,95,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,Cases,37,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,Cases,2,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,Cases,163,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,Cases,71,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,Cases,1813,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,Deaths,246,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kenema,Deaths,233,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kono,Deaths,3,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kambia,Deaths,1,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Koinadugu,Deaths,0,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,Deaths,6,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,Deaths,2,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,Deaths,18,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,Deaths,1,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bo,Deaths,16,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,Deaths,6,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,Deaths,1,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,Deaths,9,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,Deaths,3,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,Deaths,545,9/19/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,New cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kenema,New cases,5,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kono,New cases,3,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kambia,New cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Koinadugu,New cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bombali,New cases,29,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Tonkolili,New cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Port Loko,New cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Pujehun,New cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bo,New cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Moyamba,New cases,9,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bonthe,New cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area urban,New cases,5,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area rural,New cases,13,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,National,New cases,65,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kailahun,Suspected cases,18,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kenema,Suspected cases,29,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kono,Suspected cases,39,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kambia,Suspected cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Koinadugu,Suspected cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bombali,Suspected cases,9,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Tonkolili,Suspected cases,2,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Port Loko,Suspected cases,4,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Pujehun,Suspected cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bo,Suspected cases,17,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Moyamba,Suspected cases,5,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bonthe,Suspected cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area urban,Suspected cases,11,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area rural,Suspected cases,7,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,National,Suspected cases,143,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kailahun,Probable cases,32,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kenema,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kono,Probable cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kambia,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Koinadugu,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bombali,Probable cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Tonkolili,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Port Loko,Probable cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Pujehun,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bo,Probable cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Moyamba,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bonthe,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area urban,Probable cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area rural,Probable cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,National,Probable cases,37,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kailahun,Confirmed cases,529,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kenema,Confirmed cases,414,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kono,Confirmed cases,18,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kambia,Confirmed cases,4,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Koinadugu,Confirmed cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bombali,Confirmed cases,148,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Tonkolili,Confirmed cases,44,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Port Loko,Confirmed cases,177,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Pujehun,Confirmed cases,10,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bo,Confirmed cases,77,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Moyamba,Confirmed cases,41,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bonthe,Confirmed cases,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area urban,Confirmed cases,156,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area rural,Confirmed cases,77,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,National,Confirmed cases,"1,696",9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kailahun,Cases,579,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kenema,Cases,443,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kono,Cases,58,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kambia,Cases,4,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Koinadugu,Cases,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bombali,Cases,158,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Tonkolili,Cases,46,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Port Loko,Cases,182,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Pujehun,Cases,11,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bo,Cases,95,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Moyamba,Cases,46,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bonthe,Cases,2,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area urban,Cases,168,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area rural,Cases,84,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,National,Cases,"1,876",9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kailahun,Deaths,249,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kenema,Deaths,233,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kono,Deaths,3,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Kambia,Deaths,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Koinadugu,Deaths,0,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bombali,Deaths,6,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Tonkolili,Deaths,2,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Port Loko,Deaths,18,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Pujehun,Deaths,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bo,Deaths,16,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Moyamba,Deaths,7,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Bonthe,Deaths,1,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area urban,Deaths,9,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,Western area rural,Deaths,3,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Sierra Leone,National,Deaths,549,9/20/2014,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-116.pdf
Liberia,National  ,New cases,113,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bomi County ,New cases,1,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bong County ,New cases,13,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Gbarpolu County ,New cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Bassa ,New cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Cape Mount,New cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Gedeh ,New cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Lofa County ,New cases,3,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Margibi County ,New cases,9,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Maryland County,New cases,0,9/22/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20130%20Sept%2022,%202014.pptx%20New.pdf"
Liberia,Montserrado County ,New cases,53,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Nimba County ,New cases,34,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,River Gee County,New cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,RiverCess County,New cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Sinoe County,New cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,National  ,Suspected cases,713,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bomi County ,Suspected cases,7,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bong County ,Suspected cases,118,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Gbarpolu County ,Suspected cases,1,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Bassa ,Suspected cases,19,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Cape Mount,Suspected cases,6,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Gedeh ,Suspected cases,3,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Lofa County ,Suspected cases,53,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Margibi County ,Suspected cases,202,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Maryland County,Suspected cases,3,9/22/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20130%20Sept%2022,%202014.pptx%20New.pdf"
Liberia,Montserrado County ,Suspected cases,269,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Nimba County ,Suspected cases,25,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,River Gee County,Suspected cases,6,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,RiverCess County,Suspected cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Sinoe County,Suspected cases,2,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,National  ,Probable cases,1268,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bomi County ,Probable cases,44,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bong County ,Probable cases,51,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Gbarpolu County ,Probable cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Bassa ,Probable cases,17,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Cape Mount,Probable cases,5,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Gedeh ,Probable cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Lofa County ,Probable cases,398,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Margibi County ,Probable cases,221,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Maryland County,Probable cases,5,9/22/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20130%20Sept%2022,%202014.pptx%20New.pdf"
Liberia,Montserrado County ,Probable cases,438,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Nimba County ,Probable cases,87,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,River Gee County,Probable cases,3,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,RiverCess County,Probable cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Sinoe County,Probable cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,National  ,Confirmed cases,823,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bomi County ,Confirmed cases,33,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Bong County ,Confirmed cases,53,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Gbarpolu County ,Confirmed cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Bassa ,Confirmed cases,18,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Cape Mount,Confirmed cases,6,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Grand Gedeh ,Confirmed cases,0,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Lofa County ,Confirmed cases,266,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Margibi County ,Confirmed cases,34,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
Liberia,Maryland County,Confirmed cases,0,9/22/2014,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20130%20Sept%2022,%202014.pptx%20New.pdf"
Liberia,Montserrado County ,Confirmed cases,352,9/15/2014,Gvt,"http://mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20123Sept%2015,%202014.pdf"
