Country,Localite,Category,Value,Date
Sierra Leone,Port Loko,New cases,1,9/19/14
Sierra Leone,Port Loko,Probable cases,1,9/19/14
Sierra Leone,Port Loko,Suspected cases,4,9/19/14
Sierra Leone,Pujehun,Cases,11,9/19/14
Sierra Leone,Pujehun,Confirmed cases,10,9/19/14
Sierra Leone,Pujehun,Deaths,1,9/19/14
Sierra Leone,Pujehun,New cases,0,9/19/14
Sierra Leone,Pujehun,Probable cases,0,9/19/14
Sierra Leone,Pujehun,Suspected cases,1,9/19/14
Sierra Leone,Tonkolili,Cases,46,9/19/14
Sierra Leone,Tonkolili,Confirmed cases,44,9/19/14
Sierra Leone,Tonkolili,Deaths,2,9/19/14
Sierra Leone,Tonkolili,New cases,0,9/19/14
Sierra Leone,Tonkolili,Probable cases,0,9/19/14
Sierra Leone,Tonkolili,Suspected cases,2,9/19/14
Sierra Leone,Western area rural,Cases,71,9/19/14
Sierra Leone,Western area rural,Confirmed cases,64,9/19/14
Sierra Leone,Western area rural,Deaths,3,9/19/14
Sierra Leone,Western area rural,New cases,3,9/19/14
Sierra Leone,Western area rural,Probable cases,0,9/19/14
Sierra Leone,Western area rural,Suspected cases,7,9/19/14
Sierra Leone,Western area urban ,Cases,163,9/19/14
Sierra Leone,Western area urban ,Confirmed cases,151,9/19/14
Sierra Leone,Western area urban ,Deaths,9,9/19/14
Sierra Leone,Western area urban ,New cases,8,9/19/14
Sierra Leone,Western area urban ,Probable cases,1,9/19/14
Sierra Leone,Western area urban ,Suspected cases,11,9/19/14
Sierra Leone,Bo,Cases,95,9/20/14
Sierra Leone,Bo,Confirmed cases,77,9/20/14
Sierra Leone,Bo,Deaths,16,9/20/14
Sierra Leone,Bo,New cases,0,9/20/14
Sierra Leone,Bo,Probable cases,1,9/20/14
Sierra Leone,Bo,Suspected cases,17,9/20/14
Sierra Leone,Bombali,Cases,158,9/20/14
Sierra Leone,Bombali,Confirmed cases,148,9/20/14
Sierra Leone,Bombali,Deaths,6,9/20/14
Sierra Leone,Bombali,New cases,29,9/20/14
Sierra Leone,Bombali,Probable cases,1,9/20/14
Sierra Leone,Bombali,Suspected cases,9,9/20/14
Sierra Leone,Bonthe,Cases,2,9/20/14
Sierra Leone,Bonthe,Confirmed cases,1,9/20/14
Sierra Leone,Bonthe,Deaths,1,9/20/14
Sierra Leone,Bonthe,New cases,0,9/20/14
Sierra Leone,Bonthe,Probable cases,0,9/20/14
Sierra Leone,Bonthe,Suspected cases,1,9/20/14
Sierra Leone,Kailahun,Cases,579,9/20/14
Sierra Leone,Kailahun,Confirmed cases,529,9/20/14
Sierra Leone,Kailahun,Deaths,249,9/20/14
Sierra Leone,Kailahun,New cases,0,9/20/14
Sierra Leone,Kailahun,Probable cases,32,9/20/14
Sierra Leone,Kailahun,Suspected cases,18,9/20/14
Sierra Leone,Kambia,Cases,4,9/20/14
Sierra Leone,Kambia,Confirmed cases,4,9/20/14
Sierra Leone,Kambia,Deaths,1,9/20/14
Sierra Leone,Kambia,New cases,0,9/20/14
Sierra Leone,Kambia,Probable cases,0,9/20/14
Sierra Leone,Kambia,Suspected cases,0,9/20/14
Sierra Leone,Kenema,Cases,443,9/20/14
Sierra Leone,Kenema,Confirmed cases,414,9/20/14
Sierra Leone,Kenema,Deaths,233,9/20/14
Sierra Leone,Kenema,New cases,5,9/20/14
Sierra Leone,Kenema,Probable cases,0,9/20/14
Sierra Leone,Kenema,Suspected cases,29,9/20/14
Sierra Leone,Koinadugu,Cases,0,9/20/14
Sierra Leone,Koinadugu,Confirmed cases,0,9/20/14
Sierra Leone,Koinadugu,Deaths,0,9/20/14
Sierra Leone,Koinadugu,New cases,0,9/20/14
Sierra Leone,Koinadugu,Probable cases,0,9/20/14
Sierra Leone,Koinadugu,Suspected cases,0,9/20/14
Sierra Leone,Kono,Cases,58,9/20/14
Sierra Leone,Kono,Confirmed cases,18,9/20/14
Sierra Leone,Kono,Deaths,3,9/20/14
Sierra Leone,Kono,New cases,3,9/20/14
Sierra Leone,Kono,Probable cases,1,9/20/14
Sierra Leone,Kono,Suspected cases,39,9/20/14
Sierra Leone,Moyamba,Cases,46,9/20/14
Sierra Leone,Moyamba,Confirmed cases,41,9/20/14
Sierra Leone,Moyamba,Deaths,7,9/20/14
Sierra Leone,Moyamba,New cases,9,9/20/14
Sierra Leone,Moyamba,Probable cases,0,9/20/14
Sierra Leone,Moyamba,Suspected cases,5,9/20/14
Sierra Leone,National,Cases,1876,9/20/14
Sierra Leone,National,Confirmed cases,"1,696",9/20/14
Sierra Leone,National,Deaths,549,9/20/14
Sierra Leone,National,New cases,65,9/20/14
Sierra Leone,National,Probable cases,37,9/20/14
Sierra Leone,National,Suspected cases,143,9/20/14
Sierra Leone,Port Loko,Cases,182,9/20/14
Sierra Leone,Port Loko,Confirmed cases,177,9/20/14
Sierra Leone,Port Loko,Deaths,18,9/20/14
Sierra Leone,Port Loko,New cases,1,9/20/14
Sierra Leone,Port Loko,Probable cases,1,9/20/14
Sierra Leone,Port Loko,Suspected cases,4,9/20/14
Sierra Leone,Pujehun,Cases,11,9/20/14
Sierra Leone,Pujehun,Confirmed cases,10,9/20/14
Sierra Leone,Pujehun,Deaths,1,9/20/14
Sierra Leone,Pujehun,New cases,0,9/20/14
Sierra Leone,Pujehun,Probable cases,0,9/20/14
Sierra Leone,Pujehun,Suspected cases,1,9/20/14
Sierra Leone,Tonkolili,Cases,46,9/20/14
Sierra Leone,Tonkolili,Confirmed cases,44,9/20/14
Sierra Leone,Tonkolili,Deaths,2,9/20/14
Sierra Leone,Tonkolili,New cases,0,9/20/14
Sierra Leone,Tonkolili,Probable cases,0,9/20/14
Sierra Leone,Tonkolili,Suspected cases,2,9/20/14
Sierra Leone,Western area rural,Cases,84,9/20/14
Sierra Leone,Western area rural,Confirmed cases,77,9/20/14
Sierra Leone,Western area rural,Deaths,3,9/20/14
Sierra Leone,Western area rural,New cases,13,9/20/14
Sierra Leone,Western area rural,Probable cases,0,9/20/14
Sierra Leone,Western area rural,Suspected cases,7,9/20/14
Sierra Leone,Western area urban,Cases,168,9/20/14
Sierra Leone,Western area urban,Confirmed cases,156,9/20/14
Sierra Leone,Western area urban,Deaths,9,9/20/14
Sierra Leone,Western area urban,New cases,5,9/20/14
Sierra Leone,Western area urban,Probable cases,1,9/20/14
Sierra Leone,Western area urban,Suspected cases,11,9/20/14
Sierra Leone,Bo,Cases,95,9/21/14
Sierra Leone,Bo,Confirmed cases,77,9/21/14
Sierra Leone,Bo,Deaths,16,9/21/14
Sierra Leone,Bo,New cases,0,9/21/14
Sierra Leone,Bo,Probable cases,1,9/21/14
Sierra Leone,Bo,Suspected cases,17,9/21/14
Sierra Leone,Bombali,Cases,159,9/21/14
Sierra Leone,Bombali,Confirmed cases,148,9/21/14
Sierra Leone,Bombali,Deaths,6,9/21/14
Sierra Leone,Bombali,New cases,1,9/21/14
Sierra Leone,Bombali,Probable cases,1,9/21/14
Sierra Leone,Bombali,Suspected cases,10,9/21/14
Sierra Leone,Bonthe,Cases,3,9/21/14
Sierra Leone,Bonthe,Confirmed cases,1,9/21/14
Sierra Leone,Bonthe,Deaths,1,9/21/14
Sierra Leone,Bonthe,New cases,1,9/21/14
Sierra Leone,Bonthe,Probable cases,0,9/21/14
Sierra Leone,Bonthe,Suspected cases,2,9/21/14
Sierra Leone,Kailahun,Cases,579,9/21/14
Sierra Leone,Kailahun,Confirmed cases,529,9/21/14
Sierra Leone,Kailahun,Deaths,249,9/21/14
Sierra Leone,Kailahun,New cases,0,9/21/14
Sierra Leone,Kailahun,Probable cases,32,9/21/14
Sierra Leone,Kailahun,Suspected cases,18,9/21/14
Sierra Leone,Kambia,Cases,10,9/21/14
Sierra Leone,Kambia,Confirmed cases,10,9/21/14
Sierra Leone,Kambia,Deaths,1,9/21/14
Sierra Leone,Kambia,New cases,6,9/21/14
Sierra Leone,Kambia,Probable cases,0,9/21/14
Sierra Leone,Kambia,Suspected cases,0,9/21/14
Sierra Leone,Kenema,Cases,449,9/21/14
Sierra Leone,Kenema,Confirmed cases,416,9/21/14
Sierra Leone,Kenema,Deaths,233,9/21/14
Sierra Leone,Kenema,New cases,6,9/21/14
Sierra Leone,Kenema,Probable cases,0,9/21/14
Sierra Leone,Kenema,Suspected cases,33,9/21/14
Sierra Leone,Koinadugu,Cases,0,9/21/14
Sierra Leone,Koinadugu,Confirmed cases,0,9/21/14
Sierra Leone,Koinadugu,Deaths,0,9/21/14
Sierra Leone,Koinadugu,New cases,0,9/21/14
Sierra Leone,Koinadugu,Probable cases,0,9/21/14
Sierra Leone,Koinadugu,Suspected cases,0,9/21/14
Sierra Leone,Kono,Cases,58,9/21/14
Sierra Leone,Kono,Confirmed cases,18,9/21/14
Sierra Leone,Kono,Deaths,3,9/21/14
Sierra Leone,Kono,New cases,0,9/21/14
Sierra Leone,Kono,Probable cases,1,9/21/14
Sierra Leone,Kono,Suspected cases,39,9/21/14
Sierra Leone,Moyamba,Cases,46,9/21/14
Sierra Leone,Moyamba,Confirmed cases,41,9/21/14
Sierra Leone,Moyamba,Deaths,7,9/21/14
Sierra Leone,Moyamba,New cases,0,9/21/14
Sierra Leone,Moyamba,Probable cases,0,9/21/14
Sierra Leone,Moyamba,Suspected cases,5,9/21/14
Sierra Leone,National,Cases,1940,9/21/14
Sierra Leone,National,Confirmed cases,1745,9/21/14
Sierra Leone,National,Deaths,550,9/21/14
Sierra Leone,National,New cases,64,9/21/14
Sierra Leone,National,Probable cases,37,9/21/14
Sierra Leone,National,Suspected cases,158,9/21/14
Sierra Leone,Port Loko,Cases,195,9/21/14
Sierra Leone,Port Loko,Confirmed cases,187,9/21/14
Sierra Leone,Port Loko,Deaths,18,9/21/14
Sierra Leone,Port Loko,New cases,13,9/21/14
Sierra Leone,Port Loko,Probable cases,1,9/21/14
Sierra Leone,Port Loko,Suspected cases,7,9/21/14
Sierra Leone,Pujehun,Cases,14,9/21/14
Sierra Leone,Pujehun,Confirmed cases,13,9/21/14
Sierra Leone,Pujehun,Deaths,1,9/21/14
Sierra Leone,Pujehun,New cases,3,9/21/14
Sierra Leone,Pujehun,Probable cases,0,9/21/14
Sierra Leone,Pujehun,Suspected cases,1,9/21/14
Sierra Leone,Tonkolili,Cases,58,9/21/14
Sierra Leone,Tonkolili,Confirmed cases,56,9/21/14
Sierra Leone,Tonkolili,Deaths,2,9/21/14
Sierra Leone,Tonkolili,New cases,12,9/21/14
Sierra Leone,Tonkolili,Probable cases,0,9/21/14
Sierra Leone,Tonkolili,Suspected cases,2,9/21/14
Sierra Leone,Western area rural,Cases,92,9/21/14
Sierra Leone,Western area rural,Confirmed cases,84,9/21/14
Sierra Leone,Western area rural,Deaths,3,9/21/14
Sierra Leone,Western area rural,New cases,8,9/21/14
Sierra Leone,Western area rural,Probable cases,0,9/21/14
Sierra Leone,Western area rural,Suspected cases,8,9/21/14
Sierra Leone,Western area urban,Cases,182,9/21/14
Sierra Leone,Western area urban,Confirmed cases,165,9/21/14
Sierra Leone,Western area urban,Deaths,10,9/21/14
Sierra Leone,Western area urban,New cases,14,9/21/14
Sierra Leone,Western area urban,Probable cases,1,9/21/14
Sierra Leone,Western area urban,Suspected cases,16,9/21/14
Sierra Leone,Bo,Cases,103,9/22/14
Sierra Leone,Bo,Confirmed cases,83,9/22/14
Sierra Leone,Bo,Deaths,16,9/22/14
Sierra Leone,Bo,New cases,8,9/22/14
Sierra Leone,Bo,Probable cases,1,9/22/14
Sierra Leone,Bo,Suspected cases,19,9/22/14
Sierra Leone,Bombali,Cases,159,9/22/14
Sierra Leone,Bombali,Confirmed cases,148,9/22/14
Sierra Leone,Bombali,Deaths,8,9/22/14
Sierra Leone,Bombali,New cases,0,9/22/14
Sierra Leone,Bombali,Probable cases,1,9/22/14
Sierra Leone,Bombali,Suspected cases,10,9/22/14
Sierra Leone,Bonthe,Cases,3,9/22/14
Sierra Leone,Bonthe,Confirmed cases,1,9/22/14
Sierra Leone,Bonthe,Deaths,1,9/22/14
Sierra Leone,Bonthe,New cases,0,9/22/14
Sierra Leone,Bonthe,Probable cases,0,9/22/14
Sierra Leone,Bonthe,Suspected cases,2,9/22/14
Sierra Leone,Kailahun,Cases,579,9/22/14
Sierra Leone,Kailahun,Confirmed cases,529,9/22/14
Sierra Leone,Kailahun,Deaths,249,9/22/14
Sierra Leone,Kailahun,New cases,0,9/22/14
Sierra Leone,Kailahun,Probable cases,32,9/22/14
Sierra Leone,Kailahun,Suspected cases,18,9/22/14
Sierra Leone,Kambia,Cases,10,9/22/14
Sierra Leone,Kambia,Confirmed cases,10,9/22/14
Sierra Leone,Kambia,Deaths,1,9/22/14
Sierra Leone,Kambia,New cases,0,9/22/14
Sierra Leone,Kambia,Probable cases,0,9/22/14
Sierra Leone,Kambia,Suspected cases,0,9/22/14
Sierra Leone,Kenema,Cases,450,9/22/14
Sierra Leone,Kenema,Confirmed cases,417,9/22/14
Sierra Leone,Kenema,Deaths,233,9/22/14
Sierra Leone,Kenema,New cases,1,9/22/14
Sierra Leone,Kenema,Probable cases,0,9/22/14
Sierra Leone,Kenema,Suspected cases,33,9/22/14
Sierra Leone,Koinadugu,Cases,0,9/22/14
Sierra Leone,Koinadugu,Confirmed cases,0,9/22/14
Sierra Leone,Koinadugu,Deaths,0,9/22/14
Sierra Leone,Koinadugu,New cases,0,9/22/14
Sierra Leone,Koinadugu,Probable cases,0,9/22/14
Sierra Leone,Koinadugu,Suspected cases,0,9/22/14
Sierra Leone,Kono,Cases,58,9/22/14
Sierra Leone,Kono,Confirmed cases,18,9/22/14
Sierra Leone,Kono,Deaths,3,9/22/14
Sierra Leone,Kono,New cases,0,9/22/14
Sierra Leone,Kono,Probable cases,1,9/22/14
Sierra Leone,Kono,Suspected cases,39,9/22/14
Sierra Leone,Moyamba,Cases,47,9/22/14
Sierra Leone,Moyamba,Confirmed cases,42,9/22/14
Sierra Leone,Moyamba,Deaths,7,9/22/14
Sierra Leone,Moyamba,New cases,1,9/22/14
Sierra Leone,Moyamba,Probable cases,0,9/22/14
Sierra Leone,Moyamba,Suspected cases,5,9/22/14
Sierra Leone,National,Cases,"1,967",9/22/14
Sierra Leone,National,Confirmed cases,"1,775",9/22/14
Sierra Leone,National,Deaths,554,9/22/14
Sierra Leone,National,New cases,33,9/22/14
Sierra Leone,National,Probable cases,37,9/22/14
Sierra Leone,National,Suspected cases,155,9/22/14
Sierra Leone,Port Loko,Cases,194,9/22/14
Sierra Leone,Port Loko,Confirmed cases,187,9/22/14
Sierra Leone,Port Loko,Deaths,19,9/22/14
Sierra Leone,Port Loko,New cases,0,9/22/14
Sierra Leone,Port Loko,Probable cases,1,9/22/14
Sierra Leone,Port Loko,Suspected cases,6,9/22/14
Sierra Leone,Pujehun,Cases,14,9/22/14
Sierra Leone,Pujehun,Confirmed cases,13,9/22/14
Sierra Leone,Pujehun,Deaths,1,9/22/14
Sierra Leone,Pujehun,New cases,0,9/22/14
Sierra Leone,Pujehun,Probable cases,0,9/22/14
Sierra Leone,Pujehun,Suspected cases,1,9/22/14
Sierra Leone,Tonkolili,Cases,62,9/22/14
Sierra Leone,Tonkolili,Confirmed cases,59,9/22/14
Sierra Leone,Tonkolili,Deaths,3,9/22/14
Sierra Leone,Tonkolili,New cases,4,9/22/14
Sierra Leone,Tonkolili,Probable cases,0,9/22/14
Sierra Leone,Tonkolili,Suspected cases,3,9/22/14
Sierra Leone,Western area rural,Cases,103,9/22/14
Sierra Leone,Western area rural,Confirmed cases,96,9/22/14
Sierra Leone,Western area rural,Deaths,3,9/22/14
Sierra Leone,Western area rural,New cases,12,9/22/14
Sierra Leone,Western area rural,Probable cases,0,9/22/14
Sierra Leone,Western area rural,Suspected cases,7,9/22/14
Sierra Leone,Western area urban,Cases,185,9/22/14
Sierra Leone,Western area urban,Confirmed cases,172,9/22/14
Sierra Leone,Western area urban,Deaths,10,9/22/14
Sierra Leone,Western area urban,New cases,7,9/22/14
Sierra Leone,Western area urban,Probable cases,1,9/22/14
Sierra Leone,Western area urban,Suspected cases,12,9/22/14
Sierra Leone,Bo,Cases,104,9/23/14
Sierra Leone,Bo,Confirmed cases,84,9/23/14
Sierra Leone,Bo,Deaths,16,9/23/14
Sierra Leone,Bo,New cases,1,9/23/14
Sierra Leone,Bo,Probable cases,1,9/23/14
Sierra Leone,Bo,Suspected cases,19,9/23/14
Sierra Leone,Bombali,Cases,160,9/23/14
Sierra Leone,Bombali,Confirmed cases,149,9/23/14
Sierra Leone,Bombali,Deaths,9,9/23/14
Sierra Leone,Bombali,New cases,1,9/23/14
Sierra Leone,Bombali,Probable cases,1,9/23/14
Sierra Leone,Bombali,Suspected cases,10,9/23/14
Sierra Leone,Bonthe,Cases,3,9/23/14
Sierra Leone,Bonthe,Confirmed cases,1,9/23/14
Sierra Leone,Bonthe,Deaths,1,9/23/14
Sierra Leone,Bonthe,New cases,0,9/23/14
Sierra Leone,Bonthe,Probable cases,0,9/23/14
Sierra Leone,Bonthe,Suspected cases,2,9/23/14
Sierra Leone,Kailahun,Cases,579,9/23/14
Sierra Leone,Kailahun,Confirmed cases,529,9/23/14
Sierra Leone,Kailahun,Deaths,249,9/23/14
Sierra Leone,Kailahun,New cases,0,9/23/14
Sierra Leone,Kailahun,Probable cases,32,9/23/14
Sierra Leone,Kailahun,Suspected cases,18,9/23/14
Sierra Leone,Kambia,Cases,10,9/23/14
Sierra Leone,Kambia,Confirmed cases,10,9/23/14
Sierra Leone,Kambia,Deaths,1,9/23/14
Sierra Leone,Kambia,New cases,0,9/23/14
Sierra Leone,Kambia,Probable cases,0,9/23/14
Sierra Leone,Kambia,Suspected cases,0,9/23/14
Sierra Leone,Kenema,Cases,450,9/23/14
Sierra Leone,Kenema,Confirmed cases,417,9/23/14
Sierra Leone,Kenema,Deaths,234,9/23/14
Sierra Leone,Kenema,New cases,3,9/23/14
Sierra Leone,Kenema,Probable cases,0,9/23/14
Sierra Leone,Kenema,Suspected cases,33,9/23/14
Sierra Leone,Koinadugu,Cases,0,9/23/14
Sierra Leone,Koinadugu,Confirmed cases,0,9/23/14
Sierra Leone,Koinadugu,Deaths,0,9/23/14
Sierra Leone,Koinadugu,New cases,0,9/23/14
Sierra Leone,Koinadugu,Probable cases,0,9/23/14
Sierra Leone,Koinadugu,Suspected cases,0,9/23/14
Sierra Leone,Kono,Cases,59,9/23/14
Sierra Leone,Kono,Confirmed cases,18,9/23/14
Sierra Leone,Kono,Deaths,3,9/23/14
Sierra Leone,Kono,New cases,1,9/23/14
Sierra Leone,Kono,Probable cases,1,9/23/14
Sierra Leone,Kono,Suspected cases,40,9/23/14
Sierra Leone,Moyamba,Cases,60,9/23/14
Sierra Leone,Moyamba,Confirmed cases,50,9/23/14
Sierra Leone,Moyamba,Deaths,7,9/23/14
Sierra Leone,Moyamba,New cases,13,9/23/14
Sierra Leone,Moyamba,Probable cases,0,9/23/14
Sierra Leone,Moyamba,Suspected cases,10,9/23/14
Sierra Leone,National,Cases,"2,021",9/23/14
Sierra Leone,National,Confirmed cases,"1,816",9/23/14
Sierra Leone,National,Deaths,557,9/23/14
Sierra Leone,National,New cases,57,9/23/14
Sierra Leone,National,Probable cases,37,9/23/14
Sierra Leone,National,Suspected cases,168,9/23/14
Sierra Leone,Port Loko,Cases,212,9/23/14
Sierra Leone,Port Loko,Confirmed cases,201,9/23/14
Sierra Leone,Port Loko,Deaths,19,9/23/14
Sierra Leone,Port Loko,New cases,18,9/23/14
Sierra Leone,Port Loko,Probable cases,1,9/23/14
Sierra Leone,Port Loko,Suspected cases,10,9/23/14
Sierra Leone,Pujehun,Cases,17,9/23/14
Sierra Leone,Pujehun,Confirmed cases,16,9/23/14
Sierra Leone,Pujehun,Deaths,1,9/23/14
Sierra Leone,Pujehun,New cases,3,9/23/14
Sierra Leone,Pujehun,Probable cases,0,9/23/14
Sierra Leone,Pujehun,Suspected cases,1,9/23/14
Sierra Leone,Tonkolili,Cases,63,9/23/14
Sierra Leone,Tonkolili,Confirmed cases,60,9/23/14
Sierra Leone,Tonkolili,Deaths,4,9/23/14
Sierra Leone,Tonkolili,New cases,1,9/23/14
Sierra Leone,Tonkolili,Probable cases,0,9/23/14
Sierra Leone,Tonkolili,Suspected cases,3,9/23/14
Sierra Leone,Western area rural,Cases,112,9/23/14
Sierra Leone,Western area rural,Confirmed cases,103,9/23/14
Sierra Leone,Western area rural,Deaths,3,9/23/14
Sierra Leone,Western area rural,New cases,9,9/23/14
Sierra Leone,Western area rural,Probable cases,0,9/23/14
Sierra Leone,Western area rural,Suspected cases,9,9/23/14
Sierra Leone,Western area urban,Cases,192,9/23/14
Sierra Leone,Western area urban,Confirmed cases,178,9/23/14
Sierra Leone,Western area urban,Deaths,10,9/23/14
Sierra Leone,Western area urban,New cases,7,9/23/14
Sierra Leone,Western area urban,Probable cases,1,9/23/14
Sierra Leone,Western area urban,Suspected cases,13,9/23/14
Sierra Leone,Bo,Cases,102,9/24/14
Sierra Leone,Bo,Confirmed cases,82,9/24/14
Sierra Leone,Bo,Deaths,16,9/24/14
Sierra Leone,Bo,New cases,4,9/24/14
Sierra Leone,Bo,Probable cases,1,9/24/14
Sierra Leone,Bo,Suspected cases,19,9/24/14
Sierra Leone,Bombali,Cases,192,9/24/14
Sierra Leone,Bombali,Confirmed cases,180,9/24/14
Sierra Leone,Bombali,Deaths,9,9/24/14
Sierra Leone,Bombali,New cases,32,9/24/14
Sierra Leone,Bombali,Probable cases,1,9/24/14
Sierra Leone,Bombali,Suspected cases,11,9/24/14
Sierra Leone,Bonthe,Cases,3,9/24/14
Sierra Leone,Bonthe,Confirmed cases,1,9/24/14
Sierra Leone,Bonthe,Deaths,1,9/24/14
Sierra Leone,Bonthe,New cases,0,9/24/14
Sierra Leone,Bonthe,Probable cases,0,9/24/14
Sierra Leone,Bonthe,Suspected cases,2,9/24/14
Sierra Leone,Kailahun,Cases,579,9/24/14
Sierra Leone,Kailahun,Confirmed cases,529,9/24/14
Sierra Leone,Kailahun,Deaths,249,9/24/14
Sierra Leone,Kailahun,New cases,0,9/24/14
Sierra Leone,Kailahun,Probable cases,32,9/24/14
Sierra Leone,Kailahun,Suspected cases,18,9/24/14
Sierra Leone,Kambia,Cases,13,9/24/14
Sierra Leone,Kambia,Confirmed cases,12,9/24/14
Sierra Leone,Kambia,Deaths,1,9/24/14
Sierra Leone,Kambia,New cases,3,9/24/14
Sierra Leone,Kambia,Probable cases,0,9/24/14
Sierra Leone,Kambia,Suspected cases,1,9/24/14
Sierra Leone,Kenema,Cases,452,9/24/14
Sierra Leone,Kenema,Confirmed cases,422,9/24/14
Sierra Leone,Kenema,Deaths,234,9/24/14
Sierra Leone,Kenema,New cases,7,9/24/14
Sierra Leone,Kenema,Probable cases,0,9/24/14
Sierra Leone,Kenema,Suspected cases,30,9/24/14
Sierra Leone,Koinadugu,Cases,0,9/24/14
Sierra Leone,Koinadugu,Confirmed cases,0,9/24/14
Sierra Leone,Koinadugu,Deaths,0,9/24/14
Sierra Leone,Koinadugu,New cases,0,9/24/14
Sierra Leone,Koinadugu,Probable cases,0,9/24/14
Sierra Leone,Koinadugu,Suspected cases,0,9/24/14
Sierra Leone,Kono,Cases,59,9/24/14
Sierra Leone,Kono,Confirmed cases,18,9/24/14
Sierra Leone,Kono,Deaths,3,9/24/14
Sierra Leone,Kono,New cases,0,9/24/14
Sierra Leone,Kono,Probable cases,1,9/24/14
Sierra Leone,Kono,Suspected cases,40,9/24/14
Sierra Leone,Moyamba,Cases,60,9/24/14
Sierra Leone,Moyamba,Confirmed cases,50,9/24/14
Sierra Leone,Moyamba,Deaths,7,9/24/14
Sierra Leone,Moyamba,New cases,0,9/24/14
Sierra Leone,Moyamba,Probable cases,0,9/24/14
Sierra Leone,Moyamba,Suspected cases,10,9/24/14
Sierra Leone,National,Cases,"2,092",9/24/14
Sierra Leone,National,Confirmed cases,"1,885",9/24/14
Sierra Leone,National,Deaths,557,9/24/14
Sierra Leone,National,New cases,82,9/24/14
Sierra Leone,National,Probable cases,37,9/24/14
Sierra Leone,National,Suspected cases,170,9/24/14
Sierra Leone,Port Loko,Cases,225,9/24/14
Sierra Leone,Port Loko,Confirmed cases,213,9/24/14
Sierra Leone,Port Loko,Deaths,19,9/24/14
Sierra Leone,Port Loko,New cases,13,9/24/14
Sierra Leone,Port Loko,Probable cases,1,9/24/14
Sierra Leone,Port Loko,Suspected cases,11,9/24/14
Sierra Leone,Pujehun,Cases,17,9/24/14
Sierra Leone,Pujehun,Confirmed cases,16,9/24/14
Sierra Leone,Pujehun,Deaths,1,9/24/14
Sierra Leone,Pujehun,New cases,0,9/24/14
Sierra Leone,Pujehun,Probable cases,0,9/24/14
Sierra Leone,Pujehun,Suspected cases,1,9/24/14
Sierra Leone,Tonkolili,Cases,63,9/24/14
Sierra Leone,Tonkolili,Confirmed cases,60,9/24/14
Sierra Leone,Tonkolili,Deaths,4,9/24/14
Sierra Leone,Tonkolili,New cases,0,9/24/14
Sierra Leone,Tonkolili,Probable cases,0,9/24/14
Sierra Leone,Tonkolili,Suspected cases,3,9/24/14
Sierra Leone,Western area rural,Cases,123,9/24/14
Sierra Leone,Western area rural,Confirmed cases,113,9/24/14
Sierra Leone,Western area rural,Deaths,3,9/24/14
Sierra Leone,Western area rural,New cases,11,9/24/14
Sierra Leone,Western area rural,Probable cases,0,9/24/14
Sierra Leone,Western area rural,Suspected cases,10,9/24/14
Sierra Leone,Western area urban,Cases,204,9/24/14
Sierra Leone,Western area urban,Confirmed cases,189,9/24/14
Sierra Leone,Western area urban,Deaths,10,9/24/14
Sierra Leone,Western area urban,New cases,12,9/24/14
Sierra Leone,Western area urban,Probable cases,1,9/24/14
Sierra Leone,Western area urban,Suspected cases,14,9/24/14
Sierra Leone,Bo,Cases,102,9/25/14
Sierra Leone,Bo,Confirmed cases,83,9/25/14
Sierra Leone,Bo,Deaths,16,9/25/14
Sierra Leone,Bo,New cases,1,9/25/14
Sierra Leone,Bo,Probable cases,1,9/25/14
Sierra Leone,Bo,Suspected cases,18,9/25/14
Sierra Leone,Bombali,Cases,187,9/25/14
Sierra Leone,Bombali,Confirmed cases,180,9/25/14
Sierra Leone,Bombali,Deaths,10,9/25/14
Sierra Leone,Bombali,New cases,0,9/25/14
Sierra Leone,Bombali,Probable cases,1,9/25/14
Sierra Leone,Bombali,Suspected cases,6,9/25/14
Sierra Leone,Bonthe,Cases,3,9/25/14
Sierra Leone,Bonthe,Confirmed cases,1,9/25/14
Sierra Leone,Bonthe,Deaths,1,9/25/14
Sierra Leone,Bonthe,New cases,0,9/25/14
Sierra Leone,Bonthe,Probable cases,0,9/25/14
Sierra Leone,Bonthe,Suspected cases,2,9/25/14
Sierra Leone,Kailahun,Cases,579,9/25/14
Sierra Leone,Kailahun,Confirmed cases,529,9/25/14
Sierra Leone,Kailahun,Deaths,249,9/25/14
Sierra Leone,Kailahun,New cases,0,9/25/14
Sierra Leone,Kailahun,Probable cases,32,9/25/14
Sierra Leone,Kailahun,Suspected cases,18,9/25/14
Sierra Leone,Kambia,Cases,13,9/25/14
Sierra Leone,Kambia,Confirmed cases,12,9/25/14
Sierra Leone,Kambia,Deaths,1,9/25/14
Sierra Leone,Kambia,New cases,0,9/25/14
Sierra Leone,Kambia,Probable cases,0,9/25/14
Sierra Leone,Kambia,Suspected cases,1,9/25/14
Sierra Leone,Kenema,Cases,453,9/25/14
Sierra Leone,Kenema,Confirmed cases,423,9/25/14
Sierra Leone,Kenema,Deaths,234,9/25/14
Sierra Leone,Kenema,New cases,1,9/25/14
Sierra Leone,Kenema,Probable cases,0,9/25/14
Sierra Leone,Kenema,Suspected cases,30,9/25/14
Sierra Leone,Koinadugu,Cases,0,9/25/14
